Time,dt,AC Primary Load,Net Load,Pg_max,Eb_max,Eb.1,Pb_max_in,Pb_max_out,Gen_Output,Pv_Output,Wind_Ouput
2/24/2016 19:00,1,1144,-1856,1637,8927,8927.018,0,6775.13,0,0,3000
2/24/2016 20:00,1,1137,-1863,1637,8927,8927.018,0,6775.13,0,0,3000
2/24/2016 21:00,1,1248,-1666.464,1637,8927,8927.018,0,6775.13,0,0,2914.464
2/24/2016 22:00,1,1436,-1431.411,1637,8927,8927.018,0,6775.13,0,0,2867.411
2/24/2016 23:00,1,1256,200.408,1637,8927,8704.651,0,6775.13,0,0,1055.592
2/25/2016 0:00,1,1065,705.2104,1637,8927,7922.17,234.3951,6564.175,0,0,359.7896
2/25/2016 1:00,1,984.9999,984.9999,1637,8927,6829.243,1059.203,5821.848,0,0,0
2/25/2016 2:00,1,897.9999,120.4639,1637,8927,6695.579,2211.249,4785.006,0,0,777.536
2/25/2016 3:00,1,872.9999,-16.0425,1637,8927,6710.038,2352.143,4658.202,0,0,889.0424
2/25/2016 4:00,1,907.9999,393.9356,1637,8927,6272.938,2336.903,4671.918,0,0,514.0643
2/25/2016 5:00,1,899.9999,294.0058,1637,8927,5946.717,2797.646,4257.249,0,0,605.9941
2/25/2016 6:00,1,835.9999,-755.6181,1637,8927,6627.717,3141.512,3947.769,0,0,1591.618
2/25/2016 7:00,1,855.9999,-193.2331,1637,8927,6801.869,2423.676,4593.822,0,0,1049.233
2/25/2016 8:00,1,912.9999,-1815.661288,1637,8927,8174.871,2240.104,4759.037,0,0.5631876,2728.098
2/25/2016 9:00,1,969.9999,-39.504197,1637,8927,8210.474,792.8331,6061.581,0,1.208097,1008.296
2/25/2016 10:00,1,1068,865.451597,1637,8927,7250.193,755.304,6095.356,0,2.369103,200.1793
2/25/2016 11:00,1,1094,811.624045,1637,8927,6349.639,1767.528,5184.355,0,1.474455,280.9015
2/25/2016 12:00,1,1019,332.478164,1637,8927,5980.731,2716.796,4330.014,0,6.200136,680.3217
2/25/2016 13:00,1,923.9999,214.864944,1637,8927,5742.323,3105.659,3980.037,0,6.598756,702.5362
2/25/2016 14:00,1,832.9999,455.75395,1637,8927,5236.631,3356.963,3753.863,0,13.84005,363.4059
2/25/2016 15:00,1,810.9999,-1740.83389,1637,8927,6609.633,3890.009,3274.122,0,17.68479,2534.149
2/25/2016 16:00,1,835.9999,-1859.81501,1637,8927,7982.635,2442.738,4576.666,0,3.86991,2691.945
2/25/2016 17:00,1,856.9999,-661.242497,1637,8927,8578.579,995.4669,5879.21,0,9.845397,1508.397
2/25/2016 18:00,1,852.9999,-2067.252505,1637,8927,8927.018,367.2869,6444.572,0,5.107405,2915.145
2/25/2016 19:00,1,919.9999,-928.4741,1637,8927,8927.018,0,6775.13,0,0,1848.474
2/25/2016 20:00,1,936.9999,-263.4891,1637,8927,8927.018,0,6775.13,0,0,1200.489
2/25/2016 21:00,1,1025,800.5141,1637,8927,8038.791,0,6775.13,0,0,224.4859
2/25/2016 22:00,1,1234,271.5421,1637,8927,7737.496,936.2738,5932.484,0,0,962.4579
2/25/2016 23:00,1,1160,-15.778,1637,8927,7751.716,1253.867,5646.65,0,0,1175.778
2/26/2016 0:00,1,925.9999,167.7713,1637,8927,7565.562,1238.877,5660.141,0,0,758.2286
2/26/2016 1:00,1,807.9999,-1041.7501,1637,8927,8504.438,1435.101,5483.539,0,0,1849.75
2/26/2016 2:00,1,737,54.5701,1637,8927,8443.889,445.4381,6374.236,0,0,682.4299
2/26/2016 3:00,1,735,-491.061,1637,8927,8886.457,509.2628,6316.794,0,0,1226.061
2/26/2016 4:00,1,763,-1614.791,1637,8927,8927.018,42.75467,6736.651,0,0,2377.791
2/26/2016 5:00,1,782,-1832.617,1637,8927,8927.018,0,6775.13,0,0,2614.617
2/26/2016 6:00,1,750,-2250,1637,8927,8927.018,0,6775.13,0,0,3000
2/26/2016 7:00,1,774,-1959.402,1637,8927,8927.018,0,6775.13,0,0,2733.402
2/26/2016 8:00,1,853.9999,-502.929471,1637,8927,8927.018,0,6775.13,0,5.671371,1351.258
2/26/2016 9:00,1,886.9999,-250.95588,1637,8927,8927.018,0,6775.13,0,8.92378,1129.032
2/26/2016 10:00,1,923.9999,-55.86671,1637,8927,8927.018,0,6775.13,0,15.01671,964.8499
2/26/2016 11:00,1,1029,-1315.44166,1637,8927,8927.018,0,6775.13,0,18.10966,2326.332
2/26/2016 12:00,1,1022,-58.47209,1637,8927,8927.018,0,6775.13,0,33.74109,1046.731
2/26/2016 13:00,1,897.9999,203.44503,1637,8927,8701.281,0,6775.13,0,11.50647,683.0484
2/26/2016 14:00,1,850.9999,-317.29338,1637,8927,8927.018,237.9475,6560.978,0,11.67128,1156.622
2/26/2016 15:00,1,829.9999,-362.67765,1637,8927,8927.018,0,6775.13,0,15.18555,1177.492
2/26/2016 16:00,1,854.9999,500.23816,1637,8927,8371.968,0,6775.13,0,29.44654,325.3152
2/26/2016 17:00,1,855.9999,833.25753,1637,8927,7447.409,585.074,6248.563,0,22.74237,0
2/26/2016 18:00,1,907.9999,-13.90255,1637,8927,7459.939,1559.644,5371.45,0,11.59645,910.306
2/26/2016 19:00,1,940.9999,940.9999,1637,8927,6415.833,1546.437,5383.337,0,0,0
2/26/2016 20:00,1,972.9999,972.9999,1637,8927,5336.22,2647.021,4392.811,0,0,0
2/26/2016 21:00,1,1047,1047,1637,8927,4174.499,3785.033,3368.6,0,0,0
2/26/2016 22:00,1,1222,112.671,1637,8927,4049.483,5009.595,2266.495,0,0,1109.329
2/26/2016 23:00,1,1098,-838.397,1637,8927,4805.087,5141.373,2147.894,0,0,1936.397
2/27/2016 0:00,1,988.9999,-937.9341,1637,8927,5650.399,4344.896,2864.724,0,0,1926.934
2/27/2016 1:00,1,847.9999,-52.0214,1637,8927,5697.283,3453.859,3666.657,0,0,900.0213
2/27/2016 2:00,1,781,-1740.201,1637,8927,7070.285,3404.439,3711.135,0,0,2521.201
2/27/2016 3:00,1,761,-1821.021,1637,8927,8443.287,1957.168,5013.679,0,0,2582.021
2/27/2016 4:00,1,811.9999,233.2913,1637,8927,8184.434,509.897,6316.223,0,0,578.7086
2/27/2016 5:00,1,825.9999,-836.7491,1637,8927,8927.018,782.7524,6070.653,0,0,1662.749
2/27/2016 6:00,1,837.9999,175.8534,1637,8927,8731.896,0,6775.13,0,0,662.1465
2/27/2016 7:00,1,865.9999,474.5458,1637,8927,8205.354,205.6765,6590.021,0,0,391.4541
2/27/2016 8:00,1,945.9999,945.7200205,1637,8927,7156.01,760.7009,6090.5,0,0.2798795,0
2/27/2016 9:00,1,1021,1017.214235,1637,8927,6027.338,1866.806,5095.004,0,3.785765,0
2/27/2016 10:00,1,1037,1033.376848,1637,8927,4880.733,3056.531,4024.253,0,3.623152,0
2/27/2016 11:00,1,1067,1062.711315,1637,8927,3701.58,4265.158,2936.488,0,4.288685,0
2/27/2016 12:00,1,1094,1090.823344,1637,8927,2491.234,5508.096,1817.844,0,3.176656,0
2/27/2016 13:00,1,929.9999,522.017025,1637,8927,2439.065,6783.912,669.6092,475,6.923875,401.059
2/27/2016 14:00,1,910.9999,433.148467,1637,8927,2476.783,6838.903,620.1176,475,8.278833,469.5726
2/27/2016 15:00,1,946.9999,934.02476,1637,8927,1967.463,6799.144,655.9006,475,12.97514,0
2/27/2016 16:00,1,873.9999,865.458282,1637,8927,1785.404,7336.015,172.7165,701.3776,8.541618,0
2/27/2016 17:00,1,949.9999,926.06946,1637,8927,1785.404,7527.922,0,926.0695,23.93044,0
2/27/2016 18:00,1,1055,1042.36277,1637,8927,1785.404,7527.922,0,1042.363,12.63723,0
2/27/2016 19:00,1,1080,798.9774,1637,8927,1785.404,7527.922,0,798.9773,0,281.0226
2/27/2016 20:00,1,1090,794.9677,1637,8927,1785.404,7527.922,0,794.9677,0,295.0323
2/27/2016 21:00,1,1192,791.0297,1637,8927,1785.404,7527.922,0,791.0297,0,400.9703
2/27/2016 22:00,1,1372,865.0397,1637,8927,1785.404,7527.922,0,865.0397,0,506.9603
2/27/2016 23:00,1,1246,-553.016,1637,8927,2711.902,7527.922,0,475,0,1799.016
2/28/2016 0:00,1,1160,345.138,1637,8927,2828.94,6551.308,878.9533,475,0,814.862
2/28/2016 1:00,1,1064,-62.105,1637,8927,2884.912,6427.938,989.9854,0,0,1126.105
2/28/2016 2:00,1,967.9999,-518.1731,1637,8927,3351.916,6368.938,1043.085,0,0,1486.173
2/28/2016 3:00,1,932.9999,-2067.0001,1637,8927,4724.917,5876.674,1486.124,0,0,3000
2/28/2016 4:00,1,951.9999,-1835.3341,1637,8927,6097.919,4429.403,2788.668,0,0,2787.334
2/28/2016 5:00,1,973.9999,-1501.9971,1637,8927,7451.592,2982.132,4091.212,0,0,2475.997
2/28/2016 6:00,1,994.9999,802.713,1637,8927,6560.925,1555.235,5375.419,0,0,192.2869
2/28/2016 7:00,1,1034,-899.037,1637,8927,7371.182,2494.081,4530.458,0,0,1933.037
2/28/2016 8:00,1,1090,-41.8599961,1637,8927,7408.908,1639.995,5299.134,0,0.1439961,1131.716
2/28/2016 9:00,1,1204,-1787.359529,1637,8927,8781.91,1600.228,5334.925,0,0.6935294,2990.666
2/28/2016 10:00,1,1255,-1747.386679,1637,8927,8927.018,152.9573,6637.469,0,2.386679,3000
2/28/2016 11:00,1,1199,-1802.198434,1637,8927,8927.018,0,6775.13,0,1.198434,3000
2/28/2016 12:00,1,1213,-1788.458417,1637,8927,8927.018,0,6775.13,0,1.458417,3000
2/28/2016 13:00,1,1110,-1891.539665,1637,8927,8927.018,0,6775.13,0,1.539665,3000
2/28/2016 14:00,1,1043,-1961.240354,1637,8927,8927.018,0,6775.13,0,4.240354,3000
2/28/2016 15:00,1,1067,-1936.585875,1637,8927,8927.018,0,6775.13,0,3.585875,3000
2/28/2016 16:00,1,996.9999,-1448.129978,1637,8927,8927.018,0,6775.13,0,1.642878,2443.487
2/28/2016 17:00,1,1061,-494.635203,1637,8927,8927.018,0,6775.13,0,6.973203,1548.662
2/28/2016 18:00,1,1118,-102.616123,1637,8927,8927.018,0,6775.13,0,6.916123,1213.7
2/28/2016 19:00,1,1233,465.183,1637,8927,8410.864,0,6775.13,0,0,767.817
2/28/2016 20:00,1,1195,-329.853,1637,8927,8708.145,544.0736,6285.464,0,0,1524.853
2/28/2016 21:00,1,1283,653.883,1637,8927,7982.614,230.7132,6567.488,0,0,629.117
2/28/2016 22:00,1,1446,929.3774,1637,8927,6951.404,995.4886,5879.19,0,0,516.6226
2/28/2016 23:00,1,1304,954.9191,1637,8927,5891.854,2082.48,4900.898,0,0,349.0809
2/29/2016 0:00,1,1201,452.0464,1637,8927,5390.276,3199.344,3895.72,0,0,748.9536
2/29/2016 1:00,1,1143,1143,1637,8927,4122.036,3728.053,3419.882,0,0,0
2/29/2016 2:00,1,1017,1017,1637,8927,2993.603,5064.896,2216.724,0,0,0
2/29/2016 3:00,1,983.9999,983.9999,1637,8927,1901.785,6254.369,1146.198,0,0,0
2/29/2016 4:00,1,1045,210.0845,1637,8927,2140.54,7405.246,110.4087,475,0,834.9155
2/29/2016 5:00,1,1040,281.3899,1637,8927,2315.031,7153.576,336.9116,475,0,758.6101
2/29/2016 6:00,1,1053,600.1853,1637,8927,2176.129,6969.646,502.4482,475,0,452.8147
2/29/2016 7:00,1,1132,-1302.507,1637,8927,3350.012,7116.062,370.6743,0,0,2434.507
2/29/2016 8:00,1,1197,-1803.298648,1637,8927,4723.014,5878.68,1484.318,0,0.2986481,3000
2/29/2016 9:00,1,1223,-1780.435092,1637,8927,6096.016,4431.409,2786.862,0,3.435092,3000
2/29/2016 10:00,1,1166,-1678.725204,1637,8927,7469.018,2984.138,4089.406,0,4.461204,2840.264
2/29/2016 11:00,1,1074,-1915.495883,1637,8927,8842.02,1536.867,5391.95,0,8.271883,2981.224
2/29/2016 12:00,1,1062,-1929.083162,1637,8927,8927.018,89.59599,6694.494,0,9.392162,2981.691
2/29/2016 13:00,1,980.9999,-2012.63608,1637,8927,8927.018,0,6775.13,0,12.51498,2981.121
2/29/2016 14:00,1,919.9999,-2096.51463,1637,8927,8927.018,0,6775.13,0,16.51453,3000
2/29/2016 15:00,1,940.9999,-2072.22986,1637,8927,8927.018,0,6775.13,0,13.22976,3000
2/29/2016 16:00,1,897.9999,-2112.56416,1637,8927,8927.018,0,6775.13,0,10.56406,3000
2/29/2016 17:00,1,874.9999,-2144.9158,1637,8927,8927.018,0,6775.13,0,19.9157,3000
2/29/2016 18:00,1,1004,-2003.156679,1637,8927,8927.018,0,6775.13,0,7.156679,3000
2/29/2016 19:00,1,1141,-1590.85,1637,8927,8927.018,0,6775.13,0,0,2731.85
2/29/2016 20:00,1,1144,-1855.243,1637,8927,8927.018,0,6775.13,0,0,2999.243
2/29/2016 21:00,1,1208,-1686.406,1637,8927,8927.018,0,6775.13,0,0,2894.406
2/29/2016 22:00,1,1361,-1116.051,1637,8927,8927.018,0,6775.13,0,0,2477.051
2/29/2016 23:00,1,1217,-1130.609,1637,8927,8927.018,0,6775.13,0,0,2347.609
3/1/2016 0:00,1,1116,-1609.02,1637,8927,8927.018,0,6775.13,0,0,2725.02
3/1/2016 1:00,1,1110,-653.386,1637,8927,8927.018,0,6775.13,0,0,1763.386
3/1/2016 2:00,1,1015,-252.184,1637,8927,8927.018,0,6775.13,0,0,1267.184
3/1/2016 3:00,1,945.9999,276.3042,1637,8927,8620.438,0,6775.13,0,0,669.6957
3/1/2016 4:00,1,967.9999,-469.9661,1637,8927,8927.018,323.1629,6484.284,0,0,1437.966
3/1/2016 5:00,1,977.9999,12.1853,1637,8927,8913.497,0,6775.13,0,0,965.8146
3/1/2016 6:00,1,1018,-566.024,1637,8927,8927.018,14.25187,6762.304,0,0,1584.024
3/1/2016 7:00,1,1114,-62.927,1637,8927,8927.018,0,6775.13,0,0,1176.927
3/1/2016 8:00,1,1167,447.106401,1637,8927,8430.922,0,6775.13,0,0.450899,719.4427
3/1/2016 9:00,1,1151,-1340.038402,1637,8927,8927.018,522.9314,6304.492,0,2.789402,2488.249
3/1/2016 10:00,1,1154,-1796.92542,1637,8927,8927.018,0,6775.13,0,4.30842,2946.617
3/1/2016 11:00,1,1225,-1578.991896,1637,8927,8927.018,0,6775.13,0,1.937896,2802.054
3/1/2016 12:00,1,1305,-1689.23459,1637,8927,8927.018,0,6775.13,0,4.13559,2990.099
3/1/2016 13:00,1,1290,-1701.799314,1637,8927,8927.018,0,6775.13,0,3.108314,2988.691
3/1/2016 14:00,1,1252,-908.35982,1637,8927,8927.018,0,6775.13,0,1.57282,2158.787
3/1/2016 15:00,1,1214,-172.652485,1637,8927,8927.018,0,6775.13,0,1.448485,1385.204
3/1/2016 16:00,1,1209,-637.368212,1637,8927,8927.018,0,6775.13,0,1.316212,1845.052
3/1/2016 17:00,1,1184,-1798.154489,1637,8927,8927.018,0,6775.13,0,6.121489,2976.033
3/1/2016 18:00,1,1265,-1346.578195,1637,8927,8927.018,0,6775.13,0,3.734195,2607.844
3/1/2016 19:00,1,1414,-1538.079,1637,8927,8927.018,0,6775.13,0,0,2952.079
3/1/2016 20:00,1,1444,-1556,1637,8927,8927.018,0,6775.13,0,0,3000
3/1/2016 21:00,1,1488,-682.319,1637,8927,8927.018,0,6775.13,0,0,2170.319
3/1/2016 22:00,1,1669,1098.1183,1637,8927,8235.624,0,6775.13,475,0,570.8817
3/1/2016 23:00,1,1491,437.222,1637,8927,7750.495,728.7933,6119.216,0,0,1053.778
3/2/2016 0:00,1,1351,-1082.473,1637,8927,8726.073,1240.164,5658.982,0,0,2433.473
3/2/2016 1:00,1,1307,1015.4235,1637,8927,7599.388,211.8147,6584.497,0,0,291.5765
3/2/2016 2:00,1,1203,982.3906,1637,8927,6509.356,1399.444,5515.63,0,0,220.6094
3/2/2016 3:00,1,1112,-28.473,1637,8927,6535.017,2548.439,4481.535,0,0,1140.473
3/2/2016 4:00,1,1106,285.4681,1637,8927,6218.27,2521.39,4505.879,0,0,820.5319
3/2/2016 5:00,1,1101,336.9464,1637,8927,5844.404,2855.271,4205.387,0,0,764.0536
3/2/2016 6:00,1,1128,869.7628,1637,8927,4879.341,3249.36,3850.706,0,0,258.2372
3/2/2016 7:00,1,1203,1203,1637,8927,3544.527,4266.626,2935.167,0,0,0
3/2/2016 8:00,1,1292,742.853423,1637,8927,2720.278,5673.644,1668.851,0,8.971277,540.1753
3/2/2016 9:00,1,1332,415.60748,1637,8927,2773.806,6542.478,886.8998,475,15.64502,900.7475
3/2/2016 10:00,1,1353,-1647.66838,1637,8927,4146.808,6486.055,937.6805,0,16.66038,2984.008
3/2/2016 11:00,1,1338,-1612.52092,1637,8927,5519.81,5038.784,2240.224,0,25.86292,2924.658
3/2/2016 12:00,1,1365,-848.20304,1637,8927,6284.251,3591.513,3542.768,0,25.99204,2187.211
3/2/2016 13:00,1,1345,596.5217,1637,8927,5622.369,2785.72,4267.982,0,30.1331,718.3452
3/2/2016 14:00,1,1298,486.70216,1637,8927,5082.338,3483.406,3640.064,0,35.52314,775.7747
3/2/2016 15:00,1,1250,941.4733,1637,8927,4037.706,4052.649,3127.746,0,37.5197,271.007
3/2/2016 16:00,1,1218,822.59638,1637,8927,3124.977,5153.787,2136.722,0,26.60692,368.7967
3/2/2016 17:00,1,1248,-313.89148,1637,8927,3407.872,6115.888,1270.831,0,13.16748,1548.724
3/2/2016 18:00,1,1337,-665.47374,1637,8927,4007.629,5817.691,1539.208,0,11.81874,1990.655
3/2/2016 19:00,1,1458,260.766,1637,8927,3718.29,5185.491,2108.188,0,0,1197.234
3/2/2016 20:00,1,1485,216.943,1637,8927,3477.577,5490.481,1833.697,0,0,1268.057
3/2/2016 21:00,1,1575,-1353.297,1637,8927,4697.235,5744.215,1605.336,0,0,2928.297
3/2/2016 22:00,1,1707,-1216.863,1637,8927,5793.932,4458.583,2762.406,0,0,2923.863
3/2/2016 23:00,1,1607,1296.653,1637,8927,4882.25,3302.563,3802.824,475,0,310.347
3/3/2016 0:00,1,1493,1065.2693,1637,8927,3700.257,4263.561,2937.926,0,0,427.7307
3/3/2016 1:00,1,1399,428.678,1637,8927,3224.609,5509.489,1816.59,0,0,970.322
3/3/2016 2:00,1,1278,552.505,1637,8927,2611.565,6010.867,1365.35,0,0,725.495
3/3/2016 3:00,1,1225,-271.267,1637,8927,2856.044,6657.072,783.7655,0,0,1496.267
3/3/2016 4:00,1,1242,-1754.167,1637,8927,4229.046,6399.368,1015.699,0,0,2996.167
3/3/2016 5:00,1,1229,-1762.053,1637,8927,5602.048,4952.097,2318.243,0,0,2991.053
3/3/2016 6:00,1,1219,-1781,1637,8927,6975.05,3504.826,3620.787,0,0,3000
3/3/2016 7:00,1,1250,-1750,1637,8927,8348.052,2057.555,4923.331,0,0,3000
3/3/2016 8:00,1,1296,-1537.01041,1637,8927,8927.018,610.2837,6225.875,0,2.64141,2830.369
3/3/2016 9:00,1,1360,-1274.608495,1637,8927,8927.018,0,6775.13,0,9.796495,2624.812
3/3/2016 10:00,1,1428,-1455.38056,1637,8927,8927.018,0,6775.13,0,27.52556,2855.855
3/3/2016 11:00,1,1436,-1586.54602,1637,8927,8927.018,0,6775.13,0,22.54602,3000
3/3/2016 12:00,1,1343,-1672.48715,1637,8927,8927.018,0,6775.13,0,15.48715,3000
3/3/2016 13:00,1,1217,-1817.06139,1637,8927,8927.018,0,6775.13,0,34.06139,3000
3/3/2016 14:00,1,1123,-1898.29734,1637,8927,8927.018,0,6775.13,0,21.52634,2999.771
3/3/2016 15:00,1,1080,-1931.13261,1637,8927,8927.018,0,6775.13,0,11.13261,3000
3/3/2016 16:00,1,1087,-1868.805809,1637,8927,8927.018,0,6775.13,0,8.792809,2947.013
3/3/2016 17:00,1,1140,-1838.25675,1637,8927,8927.018,0,6775.13,0,15.26575,2962.991
3/3/2016 18:00,1,1198,-1786.625096,1637,8927,8927.018,0,6775.13,0,3.643096,2980.982
3/3/2016 19:00,1,1284,-1393.186,1637,8927,8927.018,0,6775.13,0,0,2677.186
3/3/2016 20:00,1,1339,-1469.987,1637,8927,8927.018,0,6775.13,0,0,2808.987
3/3/2016 21:00,1,1422,-568.841,1637,8927,8927.018,0,6775.13,0,0,1990.841
3/3/2016 22:00,1,1610,-953.641,1637,8927,8927.018,0,6775.13,0,0,2563.641
3/3/2016 23:00,1,1485,-1189.678,1637,8927,8927.018,0,6775.13,0,0,2674.678
3/4/2016 0:00,1,1350,-1524.239,1637,8927,8927.018,0,6775.13,0,0,2874.239
3/4/2016 1:00,1,1232,-790.157,1637,8927,8927.018,0,6775.13,0,0,2022.157
3/4/2016 2:00,1,1135,-324.967,1637,8927,8927.018,0,6775.13,0,0,1459.967
3/4/2016 3:00,1,1119,-1684.352,1637,8927,8927.018,0,6775.13,0,0,2803.352
3/4/2016 4:00,1,1105,-1843.173,1637,8927,8927.018,0,6775.13,0,0,2948.173
3/4/2016 5:00,1,1098,-1902,1637,8927,8927.018,0,6775.13,0,0,3000
3/4/2016 6:00,1,1091,-1909,1637,8927,8927.018,0,6775.13,0,0,3000
3/4/2016 7:00,1,1149,-1833.521,1637,8927,8927.018,0,6775.13,0,0,2982.521
3/4/2016 8:00,1,1193,-1707.004526,1637,8927,8927.018,0,6775.13,0,3.080526,2896.924
3/4/2016 9:00,1,1244,-1732.11145,1637,8927,8927.018,0,6775.13,0,18.08745,2958.024
3/4/2016 10:00,1,1263,-824.21701,1637,8927,8927.018,0,6775.13,0,18.78201,2068.435
3/4/2016 11:00,1,1275,-1742.60244,1637,8927,8927.018,0,6775.13,0,17.60244,3000
3/4/2016 12:00,1,1269,-1760.19754,1637,8927,8927.018,0,6775.13,0,29.19754,3000
3/4/2016 13:00,1,1133,-1617.10013,1637,8927,8927.018,0,6775.13,0,38.29913,2711.801
3/4/2016 14:00,1,1065,-1512.90758,1637,8927,8927.018,0,6775.13,0,25.64358,2552.264
3/4/2016 15:00,1,1029,-636.14383,1637,8927,8927.018,0,6775.13,0,26.20683,1638.937
3/4/2016 16:00,1,1026,-1565.24507,1637,8927,8927.018,0,6775.13,0,23.65507,2567.59
3/4/2016 17:00,1,1027,-1893.016627,1637,8927,8927.018,0,6775.13,0,8.663627,2911.353
3/4/2016 18:00,1,1090,-1830.62919,1637,8927,8927.018,0,6775.13,0,3.98219,2916.647
3/4/2016 19:00,1,1194,-1752.003,1637,8927,8927.018,0,6775.13,0,0,2946.003
3/4/2016 20:00,1,1220,-613.433,1637,8927,8927.018,0,6775.13,0,0,1833.433
3/4/2016 21:00,1,1331,262.756,1637,8927,8635.472,0,6775.13,0,0,1068.244
3/4/2016 22:00,1,1488,641.3213,1637,8927,7923.88,307.3165,6498.545,0,0,846.6787
3/4/2016 23:00,1,1321,1321,1637,8927,6985.183,1057.4,5823.47,475,0,0
3/5/2016 0:00,1,1152,854.5258,1637,8927,6037.026,2046.873,4932.944,0,0,297.4742
3/5/2016 1:00,1,1087,1087,1637,8927,4830.922,3046.319,4033.443,0,0,0
3/5/2016 2:00,1,1041,783.014,1637,8927,3962.113,4317.664,2889.233,0,0,257.986
3/5/2016 3:00,1,1018,-274.827,1637,8927,4209.801,5233.47,2065.008,0,0,1292.827
3/5/2016 4:00,1,1031,553.8739,1637,8927,3595.238,4972.384,2299.985,0,0,477.1261
3/5/2016 5:00,1,977.9999,249.8265,1637,8927,3318.038,5620.189,1716.96,0,0,728.1734
3/5/2016 6:00,1,937.9999,-1265.3211,1637,8927,4458.407,5912.384,1453.984,0,0,2203.321
3/5/2016 7:00,1,1035,-1231.872,1637,8927,5568.631,4710.329,2535.834,0,0,2266.872
3/5/2016 8:00,1,1101,-945.433115,1637,8927,6420.702,3540.051,3589.085,0,8.603115,2037.83
3/5/2016 9:00,1,1132,408.05176,1637,8927,5967.939,2641.889,4397.43,0,18.36364,705.5846
3/5/2016 10:00,1,1173,524.03402,1637,8927,5386.486,3119.143,3967.902,0,23.89878,625.0672
3/5/2016 11:00,1,1184,610.20407,1637,8927,4709.421,3732.048,3416.287,0,27.00763,546.7883
3/5/2016 12:00,1,1201,1176.89457,1637,8927,3403.573,4445.737,2773.967,0,24.10543,0
3/5/2016 13:00,1,1178,1135.73571,1637,8927,2143.394,5822.222,1535.131,0,42.26429,0
3/5/2016 14:00,1,1166,947.53939,1637,8927,1785.404,7150.567,339.6194,624.9009,19.47341,198.9872
3/5/2016 15:00,1,1143,579.05462,1637,8927,1785.404,7527.922,0,579.0545,20.71398,543.2314
3/5/2016 16:00,1,1105,-166.158982,1637,8927,2363.248,7527.922,0,475,8.129982,1263.029
3/5/2016 17:00,1,1096,-1250.230717,1637,8927,3490.017,6918.821,548.1912,0,7.525717,2338.705
3/5/2016 18:00,1,1094,-1609.954316,1637,8927,4863.019,5731.102,1617.138,0,2.506316,2701.448
3/5/2016 19:00,1,1166,-1603.688,1637,8927,6236.021,4283.831,2919.682,0,0,2769.688
3/5/2016 20:00,1,1191,-1805.431,1637,8927,7609.023,2836.56,4222.227,0,0,2996.431
3/5/2016 21:00,1,1272,-1728,1637,8927,8927.018,1389.289,5524.771,0,0,3000
3/5/2016 22:00,1,1445,-1555,1637,8927,8927.018,0,6775.13,0,0,3000
3/5/2016 23:00,1,1296,-1473.094,1637,8927,8927.018,0,6775.13,0,0,2769.094
3/6/2016 0:00,1,1183,-451.117,1637,8927,8927.018,0,6775.13,0,0,1634.117
3/6/2016 1:00,1,1092,-1660.687,1637,8927,8927.018,0,6775.13,0,0,2752.687
3/6/2016 2:00,1,1018,-272.407,1637,8927,8927.018,0,6775.13,0,0,1290.407
3/6/2016 3:00,1,1009,-712.272,1637,8927,8927.018,0,6775.13,0,0,1721.272
3/6/2016 4:00,1,1016,370.2384,1637,8927,8516.212,0,6775.13,0,0,645.7616
3/6/2016 5:00,1,1026,357.2079,1637,8927,8119.865,433.0273,6385.406,0,0,668.7921
3/6/2016 6:00,1,1036,1036,1637,8927,6970.349,850.8143,6009.397,0,0,0
3/6/2016 7:00,1,1109,1109,1637,8927,5739.834,2062.51,4918.871,0,0,0
3/6/2016 8:00,1,1198,1185.09548,1637,8927,4424.887,3359.586,3751.503,0,12.90452,0
3/6/2016 9:00,1,1238,1212.84053,1637,8927,3079.154,4745.663,2504.034,0,25.15947,0
3/6/2016 10:00,1,1205,1175.69468,1637,8927,2301.684,6164.189,1227.36,475,29.30532,0
3/6/2016 11:00,1,1176,1139.65935,1637,8927,1785.404,6983.715,489.7863,674.3623,36.34065,0
3/6/2016 12:00,1,1115,1075.02253,1637,8927,1785.404,7527.922,0,1075.022,39.97747,0
3/6/2016 13:00,1,1036,1003.76192,1637,8927,1785.404,7527.922,2.16E-13,1003.762,32.23808,0
3/6/2016 14:00,1,1043,1004.16365,1637,8927,1785.404,7527.922,2.16E-13,1004.164,38.83635,0
3/6/2016 15:00,1,1034,992.29259,1637,8927,1785.404,7527.922,2.16E-13,992.2925,41.70741,0
3/6/2016 16:00,1,1048,-17.1581,1637,8927,2228.96,7527.922,2.16E-13,475,25.2501,1039.908
3/6/2016 17:00,1,1071,541.09842,1637,8927,2155.62,7060.373,420.795,475,21.96758,507.934
3/6/2016 18:00,1,1115,1104.64658,1637,8927,1785.404,7137.681,351.2178,770.9897,10.35342,0
3/6/2016 19:00,1,1208,1208,1637,8927,1785.404,7527.922,0,1208,0,0
3/6/2016 20:00,1,1272,1272,1637,8927,1785.404,7527.922,0,1272,0,0
3/6/2016 21:00,1,1366,1366,1637,8927,1785.404,7527.922,0,1366,0,0
3/6/2016 22:00,1,1536,1536,1637,8927,1785.404,7527.922,0,1536,0,0
3/6/2016 23:00,1,1421,1258.4017,1637,8927,1785.404,7527.922,0,1258.402,0,162.5983
3/7/2016 0:00,1,1286,852.4539,1637,8927,1785.404,7527.922,0,852.4539,0,433.5461
